annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
537,244,13,195.17739868164062,718.247314453125,220.48638916015625,359.843505859375,0.745538592338562
538,247,41,605.130859375,740.6483154296875,272.8310546875,414.9559326171875,0.8955149054527283
539,247,12,56.2047119140625,115.56561279296875,345.02215576171875,524.7407836914062,0.770337700843811
540,247,2,630.3731079101562,94.718017578125,197.114990234375,475.28521728515625,0.7347792387008667
541,247,6,118.71519470214844,840.8653564453125,333.90211486816406,332.625244140625,0.4006190598011017
542,248,12,53.335113525390625,98.91046142578125,341.77471923828125,514.6907958984375,0.8668689727783203
543,248,41,601.99462890625,734.200439453125,256.27685546875,411.1339111328125,0.8402619361877441
544,248,2,633.7903442382812,58.90582275390625,204.495361328125,486.6927490234375,0.8061602711677551
545,248,6,119.71487426757812,829.729736328125,324.9290771484375,318.048828125,0.4797380864620209
546,249,41,83.27694702148438,123.65892028808594,255.48574829101562,390.52491760253906,0.8573023080825806
547,249,12,559.5233764648438,587.7113037109375,341.669189453125,505.0054931640625,0.7354691624641418
548,249,2,88.24429321289062,656.85888671875,215.810302734375,497.283203125,0.7149543166160583
549,249,6,490.9873046875,129.9498291015625,311.792236328125,302.13604736328125,0.45119521021842957
550,250,28,541.21337890625,231.30650329589844,247.116943359375,350.46461486816406,0.9082048535346985
551,250,57,128.93154907226562,207.9632110595703,227.93023681640625,224.98814392089844,0.8924379348754883
552,250,3,378.93603515625,849.4559326171875,188.54705810546875,193.62353515625,0.8036152720451355
553,251,28,143.93807983398438,597.912353515625,246.75653076171875,367.162109375,0.9148833155632019
554,251,3,370.7310791015625,179.48638916015625,181.92218017578125,187.279296875,0.8269784450531006
555,251,57,589.0870971679688,796.161376953125,231.1536865234375,232.525390625,0.7876274585723877
556,252,28,183.4805908203125,694.986083984375,245.8245849609375,367.875,0.8935920596122742
557,252,3,411.3075256347656,239.37457275390625,184.55538940429688,182.41455078125,0.8254604339599609
558,252,57,625.2757568359375,886.1221923828125,229.258544921875,223.26904296875,0.823523759841919
559,253,69,61.720245361328125,258.550537109375,413.96917724609375,218.7164306640625,0.9187349677085876
560,253,3,445.89300537109375,850.854248046875,189.281982421875,191.385498046875,0.8429232835769653
561,253,67,453.06280517578125,254.1114501953125,432.6302490234375,290.0406494140625,0.42370346188545227
562,256,2,61.203887939453125,664.84033203125,211.34832763671875,486.7110595703125,0.7329649329185486
563,256,47,538.8065185546875,177.58477783203125,253.171875,250.65032958984375,0.6574851870536804
564,256,11,114.321533203125,84.55632019042969,232.97943115234375,479.78163146972656,0.5797517895698547
565,256,30,495.94622802734375,650.21240234375,315.1376953125,504.991943359375,0.4155479371547699
566,259,72,109.0673828125,282.7640380859375,270.61395263671875,286.5858154296875,0.8774258494377136
567,259,34,604.9193115234375,278.73895263671875,226.034912109375,223.033935546875,0.8574314117431641
568,259,3,384.26385498046875,895.9285888671875,189.9718017578125,191.171142578125,0.7882462739944458
569,262,57,604.4952392578125,176.45050048828125,218.206298828125,215.4111328125,0.8749373555183411
570,262,4,561.6377563476562,812.5272216796875,283.66748046875,176.784912109375,0.8252689242362976
571,262,68,78.9144287109375,32.77485656738281,331.27642822265625,495.56126403808594,0.8083853125572205
572,262,49,61.75604248046875,810.9437255859375,227.75146484375,212.4769287109375,0.7399287223815918
573,264,57,124.837646484375,864.81494140625,230.17608642578125,229.39697265625,0.9060108661651611
574,264,4,135.65036010742188,288.2940368652344,274.68572998046875,174.43096923828125,0.854535698890686
575,264,49,671.8702392578125,257.53192138671875,220.26416015625,196.079345703125,0.8304166197776794
576,264,68,569.130615234375,681.3887939453125,348.82666015625,509.70361328125,0.6584929823875427
577,265,21,143.19015502929688,847.128662109375,197.85015869140625,193.943359375,0.8673390746116638
578,265,4,136.18670654296875,289.1724853515625,273.639404296875,173.03619384765625,0.8475086092948914
579,265,46,596.5859375,662.265869140625,379.4140625,496.4549560546875,0.8427457809448242
580,265,49,670.85546875,257.4757080078125,220.99365234375,195.83544921875,0.8133335113525391
581,266,21,646.290771484375,232.06800842285156,194.44580078125,183.11485290527344,0.8392398953437805
582,266,4,590.0647583007812,846.7830810546875,281.069091796875,167.82275390625,0.8179482221603394
583,266,49,96.47467041015625,851.9373779296875,221.59063720703125,208.172607421875,0.7346258759498596
584,266,46,17.780029296875,100.94403076171875,391.10430908203125,480.74237060546875,0.7201626300811768
585,271,69,631.795654296875,163.02557373046875,218.778564453125,396.65911865234375,0.9411231279373169
586,271,40,103.11563110351562,187.6091766357422,204.02871704101562,195.17372131347656,0.9240854978561401
587,271,4,626.0438232421875,717.314697265625,209.99169921875,277.12158203125,0.8403770327568054
588,271,35,86.35614013671875,725.666748046875,331.720947265625,239.55419921875,0.7772881388664246
589,273,40,665.778564453125,876.5028076171875,215.398681640625,208.5413818359375,0.9430945515632629
590,273,69,98.67916870117188,672.4447021484375,236.57916259765625,412.22216796875,0.8999100923538208
591,273,4,142.29562377929688,293.8507080078125,211.266357421875,258.6109619140625,0.8469418287277222
592,273,35,542.297119140625,293.48602294921875,329.923828125,233.21002197265625,0.7357513904571533
593,274,33,579.2725830078125,258.54608154296875,336.963623046875,319.469482421875,0.875929057598114
594,274,3,418.861083984375,890.0963134765625,192.09619140625,192.7313232421875,0.8262041807174683
595,274,37,207.5579376220703,326.77093505859375,147.64878845214844,225.5587158203125,0.6120581030845642
596,275,33,5.469451904296875,647.3736572265625,346.47705078125,342.9434814453125,0.9276528358459473
597,275,3,329.10333251953125,150.40420532226562,183.35205078125,189.98751831054688,0.7900469303131104
598,275,37,581.4498291015625,663.9003295898438,152.89208984375,244.0238037109375,0.5451405048370361
599,277,70,618.248046875,201.0161895751953,268.55517578125,149.87913513183594,0.8812775611877441
600,277,4,600.1956787109375,869.2606201171875,258.8074951171875,226.6165771484375,0.838117241859436
601,277,32,126.69615173339844,867.7623291015625,220.59315490722656,165.1846923828125,0.8029270172119141
602,277,59,78.8853759765625,102.07560729980469,391.3543701171875,401.0952911376953,0.7809215784072876
603,278,4,149.88543701171875,218.69931030273438,248.7237548828125,221.4461669921875,0.8467721939086914
604,278,70,96.0145263671875,908.5458984375,274.34722900390625,162.74560546875,0.7970437407493591
605,278,59,521.809326171875,745.5811767578125,400.63525390625,418.4482421875,0.7674487829208374
606,278,32,638.8072509765625,278.162353515625,220.134765625,171.1915283203125,0.7055060863494873
607,280,7,435.862548828125,277.0379638671875,387.921630859375,351.345458984375,0.9325305223464966
608,280,3,410.2600402832031,869.2900390625,189.75021362304688,191.152099609375,0.8169255256652832
609,280,21,132.62094116210938,291.510009765625,192.036865234375,192.3387451171875,0.623146653175354
610,286,51,145.94598388671875,779.7482299804688,178.9439697265625,204.755615234375,0.9395334124565125
611,286,22,575.9619140625,183.80372619628906,238.88818359375,231.76463317871094,0.8556997776031494
612,286,59,26.75390625,113.31971740722656,376.50579833984375,409.62254333496094,0.8334428668022156
613,286,4,537.4586181640625,779.85498046875,267.620361328125,223.9259033203125,0.8291611075401306
614,287,51,637.2342529296875,293.9273681640625,173.45263671875,192.29339599609375,0.91281658411026
615,287,22,136.96214294433594,837.6015625,247.46144104003906,242.129150390625,0.8824175596237183
616,287,4,173.46067810058594,274.31036376953125,258.83277893066406,215.6732177734375,0.8398527503013611
617,287,59,573.2769775390625,701.83642578125,393.928466796875,425.36279296875,0.7829598188400269
618,288,51,177.5037078857422,814.4354248046875,177.00709533691406,199.668701171875,0.9062895774841309
619,288,22,602.5595092773438,193.81744384765625,244.5770263671875,230.11663818359375,0.8608145117759705
620,288,4,566.30078125,815.0048828125,264.5316162109375,216.92529296875,0.8143830299377441
621,288,59,42.846160888671875,133.5054931640625,387.45330810546875,417.09246826171875,0.7671535015106201
622,289,12,84.8492431640625,43.35565185546875,289.28582763671875,533.7009887695312,0.8884506225585938
623,289,41,587.8621826171875,745.063720703125,255.7109375,411.0230712890625,0.8118466734886169
624,289,2,596.1422119140625,80.65948486328125,250.3955078125,478.94390869140625,0.8019403219223022
625,289,47,135.18511962890625,839.93994140625,265.46478271484375,258.80224609375,0.6566969752311707
626,291,41,102.2860107421875,114.5262451171875,251.04940795898438,389.17657470703125,0.9256169199943542
627,291,12,573.421630859375,604.637451171875,276.570556640625,548.21826171875,0.8294693827629089
628,291,47,536.43017578125,174.85516357421875,246.05224609375,251.25823974609375,0.7919450998306274
629,291,2,73.08612060546875,656.2271728515625,259.25518798828125,474.5589599609375,0.7597575783729553
630,292,18,538.237548828125,584.246826171875,332.613037109375,515.4390869140625,0.8106192946434021
631,292,47,542.8638916015625,177.13621520996094,253.159912109375,250.20326232910156,0.723437488079071
632,292,2,68.59008026123047,662.2945556640625,202.96680450439453,487.3087158203125,0.6678273677825928
633,292,11,117.8193359375,83.72789001464844,228.29452514648438,478.12904357910156,0.5809086561203003
634,295,33,125.64425659179688,194.88088989257812,339.11456298828125,314.4013671875,0.9025892615318298
635,295,21,641.0611572265625,297.69671630859375,196.7587890625,192.0283203125,0.817589282989502
636,295,3,413.8775939941406,865.151611328125,189.13082885742188,190.8701171875,0.7872914671897888
637,298,23,158.3709716796875,778.379150390625,241.29241943359375,234.43310546875,0.8742018342018127
638,298,60,571.927734375,174.7543487548828,247.50830078125,422.63291931152344,0.8682641386985779
639,298,1,685.6014404296875,878.9609375,207.516357421875,131.87841796875,0.8651465177536011
640,298,65,158.23802185058594,234.26678466796875,205.65870666503906,198.78924560546875,0.7665790915489197
641,299,60,138.0086669921875,647.6767578125,256.4632568359375,449.373779296875,0.9335580468177795
642,299,65,612.1829833984375,847.8681640625,214.8114013671875,206.74560546875,0.9276121258735657
643,299,23,561.5093994140625,244.9617156982422,232.9326171875,229.54811096191406,0.8976694345474243
644,299,1,87.39227294921875,260.36651611328125,201.494140625,125.6358642578125,0.8769454956054688
645,302,29,94.50616455078125,635.3204956054688,282.41790771484375,327.4168701171875,0.9702908992767334
646,302,3,310.0194091796875,162.30828857421875,185.3218994140625,189.150146484375,0.8563470840454102
647,302,70,570.4718017578125,713.249267578125,233.740234375,226.931640625,0.836888313293457
648,304,42,99.23553466796875,129.577392578125,321.1246337890625,501.96026611328125,0.9210931658744812
649,304,2,624.459716796875,67.704345703125,192.92578125,472.26025390625,0.7049397230148315
650,304,8,592.3360595703125,702.7493896484375,232.46337890625,469.7060546875,0.566754937171936
651,304,6,127.94873046875,815.498291015625,334.9974365234375,331.0640869140625,0.4480960965156555
652,308,3,287.69854736328125,207.46099853515625,185.88134765625,187.1907958984375,0.7849398255348206
653,308,70,118.00189208984375,711.7174682617188,190.98712158203125,265.917724609375,0.7692180871963501
654,308,72,554.2928466796875,602.740234375,281.69384765625,296.673583984375,0.5841472744941711
655,310,16,617.8533935546875,322.4100341796875,174.363037109375,185.3709716796875,0.9550610780715942
656,310,5,653.4560546875,891.5289306640625,215.4619140625,211.691162109375,0.8946321606636047
657,310,24,105.74385070800781,143.58851623535156,312.63096618652344,453.76219177246094,0.8511655330657959
658,310,9,140.30426025390625,865.6837158203125,211.6580810546875,213.4210205078125,0.71410071849823
659,313,57,595.4146118164062,180.63914489746094,220.5321044921875,216.80433654785156,0.8597074747085571
660,313,68,15.351547241210938,22.012298583984375,444.73939514160156,410.9052429199219,0.8452421426773071
661,313,4,622.6702880859375,721.7193603515625,208.26708984375,276.666748046875,0.8413222432136536
662,313,35,38.904815673828125,754.8297729492188,326.5314636230469,251.920654296875,0.8312971591949463
663,315,4,145.0172119140625,289.18426513671875,213.79022216796875,260.282470703125,0.8512246608734131
664,315,57,134.11451721191406,858.148193359375,228.96836853027344,226.99462890625,0.8388935923576355
665,315,68,507.56103515625,782.553955078125,468.43896484375,426.4580078125,0.8242719173431396
666,315,35,591.6768798828125,257.74664306640625,322.0948486328125,245.11407470703125,0.8214831352233887
667,316,5,125.90298461914062,235.02354431152344,208.93145751953125,202.15419006347656,0.8652217984199524
668,316,64,559.8565063476562,809.0096435546875,372.50341796875,212.70751953125,0.794306755065918
669,316,23,166.90057373046875,791.368896484375,238.85284423828125,230.93798828125,0.7218720316886902
670,316,14,633.71484375,199.68614196777344,224.686279296875,215.79542541503906,0.594140350818634
671,317,5,658.338134765625,833.15283203125,214.4354248046875,209.445068359375,0.8914362192153931
672,317,23,592.5147705078125,282.7431640625,231.90576171875,224.1556396484375,0.8382958173751831
673,317,64,76.38136291503906,268.0596923828125,364.77940368652344,218.2430419921875,0.8030622005462646
674,317,14,124.92439270019531,844.6484375,231.10667419433594,226.5767822265625,0.48653191328048706
675,320,69,631.84033203125,162.04876708984375,217.81005859375,397.81402587890625,0.9481412768363953
676,320,54,136.79127502441406,195.464599609375,206.83409118652344,192.1959228515625,0.9266166687011719
677,320,4,627.0975952148438,717.4421997070312,207.7950439453125,276.714111328125,0.8419546484947205
678,320,35,86.48538208007812,725.766845703125,332.17950439453125,239.169921875,0.7771446108818054
679,323,40,655.524169921875,876.7198486328125,213.2447509765625,207.72119140625,0.9316615462303162
680,323,4,135.673828125,288.72918701171875,272.9449462890625,172.13153076171875,0.8582020998001099
681,323,70,149.67152404785156,804.0130615234375,194.92393493652344,255.3985595703125,0.8150020837783813
682,323,49,671.322021484375,256.516845703125,219.8250732421875,195.9715576171875,0.8020606637001038
683,324,40,130.91981506347656,194.21229553222656,208.48350524902344,198.17356872558594,0.9224417805671692
684,324,4,590.5714111328125,847.2193603515625,280.57373046875,166.541748046875,0.8109792470932007
685,324,70,643.1888427734375,209.1795654296875,188.5523681640625,244.71527099609375,0.7593299746513367
686,324,49,96.21501922607422,851.9404296875,223.49970245361328,205.3272705078125,0.7115952968597412
687,325,62,511.50439453125,704.4398193359375,402.3271484375,521.7239990234375,0.9211848974227905
688,325,51,637.2490234375,294.2489013671875,173.671630859375,192.33050537109375,0.9022204279899597
689,325,22,137.48971557617188,836.979736328125,247.941162109375,242.6083984375,0.8822500109672546
690,325,4,173.9381561279297,273.9158935546875,258.56752014160156,216.7352294921875,0.8383877873420715
691,327,51,177.19215393066406,814.4462890625,177.12120056152344,199.9278564453125,0.910018801689148
692,327,62,91.32928466796875,18.1986083984375,403.42529296875,518.9609375,0.9044216275215149
693,327,22,601.6351318359375,194.22283935546875,244.9508056640625,229.97857666015625,0.877774178981781
694,327,4,565.9765625,814.2440185546875,264.7823486328125,217.4942626953125,0.8159781694412231
695,328,62,519.5540771484375,642.3536376953125,384.852783203125,536.13916015625,0.9073458909988403
696,328,4,123.98724365234375,307.1478271484375,269.762939453125,199.8173828125,0.8541098833084106
697,328,50,562.0572509765625,258.5782470703125,300.74658203125,265.6494140625,0.8338597416877747
698,328,70,104.91378784179688,881.45654296875,264.75201416015625,179.0794677734375,0.8101038932800293
699,332,5,125.21908569335938,141.41253662109375,203.62228393554688,199.0494384765625,0.8755350112915039
700,332,24,564.5428466796875,534.6627197265625,286.7091064453125,492.77490234375,0.84062260389328
701,332,17,82.19338989257812,822.0148315429688,191.55429077148438,186.573974609375,0.7654293179512024
702,332,9,587.8326416015625,168.3054656982422,203.61279296875,197.11732482910156,0.633104145526886
703,334,40,146.1641845703125,223.9462890625,201.24615478515625,193.416748046875,0.9366304874420166
704,334,21,626.94140625,220.6460418701172,190.51318359375,185.31153869628906,0.8620871305465698
705,334,4,627.3446044921875,717.8329467773438,206.4290771484375,276.810302734375,0.8450136184692383
706,334,35,88.05885314941406,725.4503784179688,328.1753387451172,242.34423828125,0.7813156247138977
707,335,40,622.039306640625,841.0380859375,211.844482421875,205.8165283203125,0.9293031692504883
708,335,4,142.64718627929688,293.85443115234375,210.70086669921875,258.51507568359375,0.8488216996192932
709,335,21,132.732421875,847.9049072265625,198.5047607421875,192.57275390625,0.8318163156509399
710,335,35,542.54833984375,292.80047607421875,329.480712890625,234.0743408203125,0.7290558218955994
711,336,40,163.59715270996094,233.21420288085938,208.12159729003906,198.6588134765625,0.9421529769897461
712,336,21,655.1514892578125,233.21241760253906,195.218017578125,180.98423767089844,0.8781997561454773
713,336,4,652.1439819335938,750.3182373046875,210.2991943359375,272.583251953125,0.8464252948760986
714,336,35,120.54876708984375,768.9976806640625,327.227294921875,232.795166015625,0.8383283615112305
715,337,40,641.3302001953125,837.8096923828125,214.00927734375,207.15771484375,0.9537684321403503
716,337,4,124.48643493652344,271.01739501953125,271.79933166503906,187.796875,0.8717928528785706
717,337,70,128.92239379882812,830.3824462890625,183.20053100585938,263.248779296875,0.7882566452026367
718,337,48,574.8814697265625,183.35699462890625,326.785888671875,288.94512939453125,0.7527145743370056
719,338,40,126.59820556640625,225.33673095703125,201.95452880859375,195.46514892578125,0.9023854732513428
720,338,4,577.2169189453125,813.6260986328125,277.676025390625,190.75341796875,0.8360999226570129
721,338,48,47.351318359375,789.97314453125,349.5714416503906,303.5380859375,0.7592183947563171
722,338,70,644.924560546875,171.75743103027344,172.026123046875,249.38050842285156,0.7432429790496826
723,339,40,144.33990478515625,236.268798828125,207.17633056640625,199.07501220703125,0.9195912480354309
724,339,4,602.3702392578125,846.1715087890625,277.1962890625,185.306884765625,0.8402754664421082
725,339,48,84.199462890625,830.375244140625,347.12860107421875,300.312255859375,0.7521757483482361
726,339,70,673.1396484375,174.5706787109375,177.97998046875,254.09771728515625,0.6991703510284424
727,340,51,146.61053466796875,780.05322265625,179.18560791015625,204.990234375,0.9373244643211365
728,340,34,576.905029296875,191.8558349609375,222.485107421875,213.319091796875,0.9068577289581299
729,340,4,538.4739990234375,780.3326416015625,267.5263671875,223.3519287109375,0.8322848081588745
730,340,68,39.562286376953125,85.61199951171875,383.36309814453125,469.65496826171875,0.8019373416900635
731,341,51,177.88560485839844,814.864990234375,176.93116760253906,199.431396484375,0.9036809206008911
732,341,34,604.6316528320312,195.35508728027344,227.00244140625,219.01210021972656,0.898036777973175
733,341,4,567.3360595703125,815.447998046875,264.431640625,216.812744140625,0.8182731866836548
734,341,68,53.91876220703125,112.81072998046875,398.14373779296875,468.40997314453125,0.7832847833633423
735,344,51,177.45700073242188,814.7474365234375,177.20794677734375,199.7529296875,0.9046589732170105
736,344,22,603.236572265625,194.14352416992188,244.10400390625,229.4964599609375,0.8309816122055054
737,344,4,566.518798828125,815.01220703125,264.60009765625,216.822265625,0.8206314444541931
738,344,54,158.70236206054688,195.3973388671875,209.007568359375,199.6265869140625,0.8190721273422241
739,345,51,145.50494384765625,780.4700927734375,179.77252197265625,204.22216796875,0.9382405281066895
740,345,54,140.88023376464844,185.5160675048828,206.57960510253906,196.95835876464844,0.9305185675621033
741,345,22,576.21337890625,183.35960388183594,238.620849609375,232.23329162597656,0.8334691524505615
742,345,4,537.404052734375,780.085205078125,268.08740234375,223.43701171875,0.83317631483078
743,346,51,178.95089721679688,813.8382568359375,177.07012939453125,199.187255859375,0.8984958529472351
744,346,4,567.264892578125,812.4251708984375,264.809814453125,217.3525390625,0.8271834254264832
745,346,21,641.16650390625,249.26473999023438,190.3140869140625,184.33258056640625,0.7993940114974976
746,346,46,138.8797607421875,47.147705078125,338.4874267578125,505.50006103515625,0.6335192322731018
747,347,51,147.83493041992188,779.2767333984375,179.48834228515625,204.927001953125,0.9441940784454346
748,347,21,612.8736572265625,240.02247619628906,185.936279296875,182.05857849121094,0.8518122434616089
749,347,4,538.6553955078125,777.6220703125,267.713134765625,222.5264892578125,0.8380303382873535
750,347,46,120.40121459960938,28.454727172851562,330.25872802734375,504.79441833496094,0.5768953561782837
751,349,69,616.533935546875,142.55816650390625,222.272216796875,401.0701904296875,0.9263970851898193
752,349,51,178.96865844726562,814.2550659179688,177.10833740234375,199.1072998046875,0.8935217261314392
753,349,68,7.227874755859375,134.66986083984375,438.36431884765625,426.79742431640625,0.8482544422149658
754,349,4,567.438232421875,812.289794921875,264.927734375,217.5184326171875,0.8254890441894531
755,352,41,617.5384521484375,784.0980224609375,260.914794921875,425.902099609375,0.9148130416870117
756,352,10,136.24197387695312,857.8690185546875,283.506103515625,292.1322021484375,0.7969977259635925
757,352,2,640.50341796875,109.4559326171875,204.375732421875,478.7752685546875,0.766377866268158
758,352,30,108.35868835449219,173.163330078125,331.63710021972656,489.697021484375,0.379290372133255
759,355,44,539.067138671875,588.1663818359375,308.5999755859375,507.404052734375,0.9524374604225159
760,355,15,74.23974609375,138.0224609375,227.6527099609375,420.2147216796875,0.8403450846672058
761,355,10,547.4779052734375,191.76751708984375,277.366455078125,270.64447021484375,0.8356840014457703
762,355,2,48.23969268798828,699.1444091796875,254.35619354248047,481.6796875,0.7636470198631287
763,356,44,92.86669921875,114.00904846191406,306.3245849609375,498.16636657714844,0.9641982913017273
764,356,10,102.54246520996094,800.283203125,281.13490295410156,278.813232421875,0.8239397406578064
765,356,15,642.2369384765625,687.984375,234.31298828125,449.851806640625,0.8213779330253601
766,356,2,629.33154296875,30.3690185546875,239.62255859375,482.0050048828125,0.770033061504364
767,359,51,176.2443084716797,812.3414306640625,177.48451232910156,199.2225341796875,0.8999823927879333
768,359,57,633.3381958007812,164.16998291015625,220.8590087890625,216.914306640625,0.8835682272911072
769,359,62,83.29721069335938,42.1005859375,365.57684326171875,529.599609375,0.8699037432670593
770,359,4,563.7435302734375,813.314453125,264.875244140625,218.232421875,0.8197186589241028
771,361,22,644.697021484375,287.86737060546875,244.751220703125,237.25946044921875,0.8535411953926086
772,361,3,429.4875183105469,881.956298828125,189.60769653320312,191.1767578125,0.8120094537734985
773,361,27,212.828857421875,171.57696533203125,210.423583984375,409.64166259765625,0.5126840472221375
774,364,69,100.95458984375,254.42674255371094,348.94390869140625,327.92762756347656,0.8591445088386536
775,364,3,408.07830810546875,855.437744140625,191.2457275390625,193.8642578125,0.8055127859115601
776,364,63,586.1694946289062,166.22537231445312,240.644775390625,345.53375244140625,0.29887712001800537
777,372,22,574.6673583984375,195.32595825195312,245.2130126953125,230.216552734375,0.8498415946960449
778,372,68,13.65887451171875,142.7525634765625,453.8099365234375,415.25335693359375,0.8450554013252258
779,372,4,602.8828125,845.75244140625,276.9140625,186.002685546875,0.8359960913658142
780,372,48,44.56689453125,859.0762939453125,383.7874755859375,220.5462646484375,0.7500520944595337
781,374,57,624.0368041992188,185.7089080810547,226.0455322265625,217.07960510253906,0.8722929358482361
782,374,4,647.7115478515625,754.2176513671875,212.1748046875,274.0479736328125,0.8506873846054077
783,374,35,72.28289794921875,799.5126953125,325.02716064453125,242.4874267578125,0.79746413230896
784,374,46,102.30921936035156,24.318557739257812,408.94102478027344,473.88816833496094,0.7504434585571289
785,379,25,447.33984375,152.68402099609375,498.4794921875,474.57073974609375,0.9131084680557251
786,379,61,136.68798828125,313.843017578125,208.0460205078125,207.60186767578125,0.850490927696228
787,379,3,465.38873291015625,859.4151611328125,189.0205078125,194.947998046875,0.8262863755226135
788,380,25,0.0,544.403076171875,493.61962890625,517.421630859375,0.8799256086349487
789,380,3,284.9374084472656,180.44052124023438,187.32220458984375,189.5198974609375,0.8387244343757629
790,380,61,596.3245849609375,717.3428955078125,211.537841796875,211.4083251953125,0.7299160957336426
791,382,2,599.6251220703125,106.38726806640625,286.165771484375,453.562255859375,0.79720538854599
792,382,19,613.2041015625,695.0306396484375,236.1400146484375,515.14599609375,0.7297940254211426
793,382,18,89.6683349609375,106.3232421875,396.41754150390625,479.34619140625,0.6726272106170654
794,382,6,73.74221801757812,815.06640625,331.5423583984375,326.29638671875,0.4047872722148895
795,384,18,86.67474365234375,77.17852783203125,393.299072265625,470.7637939453125,0.8859778046607971
796,384,2,611.679443359375,70.20928955078125,279.5714111328125,464.07818603515625,0.808040976524353
797,384,19,600.47900390625,696.4981689453125,241.788818359375,493.9459228515625,0.7265722751617432
798,384,11,601.754150390625,696.076904296875,240.932861328125,494.8857421875,0.6074889898300171
799,387,62,500.8740234375,651.4742431640625,413.92626953125,518.3929443359375,0.9165326356887817
800,387,34,132.4127960205078,869.7744140625,231.25999450683594,225.317138671875,0.8831587433815002
801,387,4,135.47010803222656,288.7801513671875,272.93492126464844,173.83447265625,0.853873074054718
802,387,49,670.7801513671875,256.96923828125,219.47900390625,195.8084716796875,0.8166117072105408
803,389,22,599.4960327148438,182.8727569580078,241.4022216796875,232.58995056152344,0.8682441115379333
804,389,68,29.969818115234375,130.8887939453125,441.044677734375,418.2548828125,0.8437307476997375
805,389,4,626.194091796875,718.264404296875,208.221923828125,277.814208984375,0.8411904573440552
806,389,35,86.08612060546875,722.865966796875,331.20965576171875,241.345703125,0.806633472442627
807,390,4,651.73046875,750.863037109375,210.30908203125,274.55224609375,0.8502560257911682
808,390,68,46.36785888671875,158.35638427734375,441.89154052734375,419.43011474609375,0.8392302393913269
809,390,22,632.5821533203125,191.92645263671875,243.556396484375,231.14422607421875,0.8317853212356567
810,390,35,120.03868103027344,767.866455078125,326.08570861816406,233.2728271484375,0.831020712852478
811,392,1,187.5183563232422,274.1242980957031,204.16358947753906,137.39739990234375,0.9252595901489258
812,392,65,656.671142578125,899.2237548828125,219.142822265625,211.360107421875,0.9154958724975586
813,392,24,109.307861328125,695.685791015625,294.58319091796875,507.2230224609375,0.8462479710578918
814,392,36,684.61181640625,275.439208984375,177.412353515625,173.81402587890625,0.27965882420539856
815,393,1,580.3414916992188,868.641357421875,212.7813720703125,141.685791015625,0.9340053200721741
816,393,65,112.19876098632812,160.25738525390625,204.89556884765625,198.48846435546875,0.8815672397613525
817,393,24,555.547119140625,44.07337951660156,282.3199462890625,473.15599060058594,0.848641037940979
818,394,54,607.2340087890625,856.147705078125,220.939208984375,207.282470703125,0.9490393400192261
819,394,34,140.7646484375,849.1783447265625,229.42669677734375,227.6275634765625,0.9395747780799866
820,394,4,124.48855590820312,271.77874755859375,270.94854736328125,188.18023681640625,0.8679540753364563
821,394,48,570.5023193359375,233.5857696533203,373.794921875,216.64939880371094,0.7477846741676331
822,395,54,174.6837158203125,210.2871856689453,210.278076171875,201.51902770996094,0.9299931526184082
823,395,34,618.44140625,196.7714385986328,225.176513671875,217.69407653808594,0.9251096844673157
824,395,4,602.8297119140625,845.575927734375,277.393798828125,187.032958984375,0.8347321152687073
825,395,48,46.324951171875,859.477294921875,381.6492919921875,218.187744140625,0.751632809638977
826,396,54,157.29644775390625,199.80551147460938,208.96142578125,196.115966796875,0.9507458806037903
827,396,34,590.75732421875,190.91383361816406,218.865478515625,213.72483825683594,0.943081259727478
828,396,4,575.7681274414062,811.7158203125,280.063232421875,192.74462890625,0.8343381881713867
829,396,48,12.705535888671875,814.7386474609375,383.4195251464844,221.27490234375,0.7204173803329468
830,400,1,132.9473876953125,244.38540649414062,196.02609252929688,156.89166259765625,0.9384918212890625
831,400,65,614.6776123046875,772.5306396484375,213.24755859375,205.563720703125,0.8980783820152283
832,400,23,605.2510986328125,125.39380645751953,229.6171875,227.82927703857422,0.8590601682662964
833,400,64,11.20831298828125,773.81689453125,372.45782470703125,243.0029296875,0.7250627279281616
834,401,1,641.42236328125,856.7696533203125,208.181884765625,166.95849609375,0.9334275722503662
835,401,65,154.7703399658203,295.5361328125,205.05296325683594,196.220947265625,0.932959258556366
836,401,23,111.5126953125,899.9378662109375,244.45941162109375,239.378173828125,0.8890106081962585
837,401,64,585.8345947265625,239.96075439453125,355.527587890625,238.74749755859375,0.7719001173973083
838,404,69,434.6583251953125,697.8746337890625,418.2091064453125,237.242431640625,0.8480208516120911
839,404,3,357.6033935546875,145.04812622070312,184.71624755859375,188.65829467773438,0.7721390724182129
840,404,27,14.921905517578125,590.8861083984375,291.79852294921875,417.889404296875,0.6404075026512146
841,409,1,134.60760498046875,242.85292053222656,191.56207275390625,167.94419860839844,0.9285761117935181
842,409,24,5.970306396484375,730.230224609375,460.89599609375,323.142822265625,0.9132964611053467
843,409,64,516.324951171875,790.9698486328125,384.521484375,210.34423828125,0.7909026145935059
844,411,1,646.3294677734375,851.923828125,200.92138671875,177.842529296875,0.9226582646369934
845,411,24,497.5528564453125,200.85137939453125,453.7589111328125,311.83447265625,0.8968703746795654
